SSN,M3 Ca,M3 K,M3 Al,M3 P,M3 S,PH,Psa asand,Psa asilt,Psa aclay,Volfr,Awc1,Lshrinkpct,Flash2000_N_ppm,Acidified carbon,pH,Leco_N_ppm,C % Org,ICP OES K mg/kg ,ICP OES P mg/kg ,P,K,S,Ca,Mg,Cu,Cl,Zn,Fe,Mn,Mo,Latitude,Longitude,Cluster,Depth,Country,Cultivated
icr042930,842.0,82.9,1720.0,2.66,12.0,5.28,95.03,4.035,0.935,0.6645,0.091237,6.428571,3807.04239,5.462216377000001,5.31,2200.0,3.01,1037.602649,375.4763041,63.3,3364.7,135.3,1668.8,5575.0,23.1,131.5,28.7,65360.8,424.4,184.5,10.53327167,-13.410885,8,top,Guinea,unknown
icr042947,372.0,55.3,1750.0,1.53,18.4,5.39,85.86,12.655,1.485,0.7965,0.119749,7.142857000000001,2726.1723600000005,4.427425385,5.2,3100.0,5.25,651.2401222,520.8355955,50.6,2344.1,92.2,802.7,5575.0,27.2,128.9,22.1,98855.0,389.8,184.5,10.477089999999999,-13.37363833,9,sub,Guinea,unknown
icr042967,989.0,62.0,1530.0,1.06,10.2,5.63,84.7,13.52,1.78,0.8105,0.146708,8.571429,3041.5423199999996,4.305160046,5.5,3000.0,4.54,624.9767866000002,436.73934460000004,50.6,1886.8,65.2,1842.2,5575.0,35.5,151.3,20.7,76252.3,381.5,184.5,10.491285000000001,-13.380635,10,sub,Guinea,unknown
icr042990,219.0,35.9,1960.0,1.62,13.8,4.86,94.775,4.215,1.01,0.691,0.090793,8.571429,2745.18698,4.239959717,4.77,2900.0,4.56,918.130767,302.143643,50.6,7518.6,45.7,629.4,5575.0,18.0,77.6,27.4,42933.8,227.1,184.5,10.52136833,-13.38026167,11,top,Guinea,unknown
icr043068,287.0,50.9,1690.0,2.08,9.84,4.66,97.385,2.135,0.485,0.765,0.08771,8.571429,2236.7733000000003,3.235424757,4.63,2300.0,3.49,1103.619639,403.22830469999997,50.6,10192.8,45.7,886.6,5575.0,29.5,45.0,29.5,57051.0,325.2,184.5,10.51575167,-13.35777833,15,top,Guinea,unknown
icr043152,215.0,40.1,1470.0,3.61,6.86,4.92,94.725,4.075,1.2,0.9440000000000001,0.097631,5.0,856.78935,1.493318915,5.825,1000.0,1.76,477.3690579,146.3453011,50.6,1212.9,45.7,332.3,5575.0,9.2,72.5,8.9,15112.4,101.9,184.5,11.91600667,-13.17532833,2,top,Guinea,unknown
icr043153,94.7,17.2,1530.0,1.97,5.99,4.88,91.505,6.435,2.06,0.9840000000000001,0.10976300000000001,4.285714,488.24979,0.94363758,4.49,500.0,0.98,498.4639399,130.5438911,50.6,1121.1,45.7,180.1,5575.0,10.4,56.8,8.8,17638.6,94.8,184.5,11.91600667,-13.17532833,2,sub,Guinea,unknown
icr043173,171.0,21.6,1150.0,2.29,20.1,4.94,88.35,8.965,2.685,1.0255,0.10147,2.142857,405.86379999999997,0.535376191,4.48,400.0,0.63,594.2149003,81.47239918,50.6,1573.6,45.7,203.2,5575.0,8.7,52.6,7.6,9822.3,50.0,184.5,11.94272667,-13.17404833,3,sub,Guinea,unknown
icr043212,242.0,117.0,1390.0,0.6,3.68,5.21,91.44,6.425,2.125,0.8365,0.14319,7.142857000000001,767.34405,1.054313242,4.99,800.0,1.24,2124.825348,382.7752742,50.6,10532.4,45.7,427.9,5575.0,31.1,140.0,46.3,52553.7,1504.0,184.5,11.90748167,-13.15499,5,sub,Guinea,unknown
icr043231,134.0,40.9,1520.0,2.8,6.8,4.98,84.44,13.815,1.74,0.992,0.169403,6.428571,671.45042,1.24660778,4.64,800.0,1.35,830.06634945,164.21622069999995,50.6,2154.5,45.7,261.4,5575.0,10.5,65.6,18.0,17140.4,99.8,184.5,11.92195167,-13.15272167,6,sub,Guinea,unknown
icr043248,932.0,157.0,1170.0,12.2,5.98,6.19,86.515,11.495,1.995,1.0985,0.145293,3.571429,1036.60733,1.8148389459999998,5.81,1200.0,2.0,706.2820688999999,236.3631063,50.6,1894.4,45.7,1170.4,5575.0,11.4,91.3,7.3,29493.1,246.7,184.5,11.94213,-13.157495,7,top,Guinea,unknown
icr043266,976.0,58.4,1270.0,13.1,6.7,6.16,85.575,11.99,2.435,1.032,0.142753,3.571429,1179.78431,2.0840719340000002,5.86,1200.0,2.06,793.4633437000001,167.8845618,50.6,2421.4,45.7,1409.7,5575.0,11.0,63.8,6.8,11306.9,144.4,184.5,11.961969999999999,-13.153175,8,top,Guinea,unknown
icr043287,106.0,39.9,1500.0,5.98,10.3,5.46,73.88,21.01,5.105,1.0725,0.218979,3.571429,949.3112199999999,1.383791685,5.16,1100.0,1.5,552.7532823,188.7514501,50.6,1833.4,45.7,295.5,5575.0,11.0,131.8,8.0,24446.6,57.6,184.5,11.90510833,-13.13042,9,top,Guinea,unknown
icr043300,124.0,33.6,1500.0,0.61,5.34,4.7,85.1,12.675,2.22,0.917,0.189604,7.142857000000001,647.93427,1.067043006,4.45,700.0000000000001,1.16,1195.820089,187.8325979,50.6,4949.3,45.7,250.4,5575.0,24.5,218.8,21.9,31839.4,199.4,184.5,11.928245,-13.133870000000002,10,sub,Guinea,unknown
icr043333,102.0,9.46,1360.0,6.7,6.61,5.32,74.745,20.885,4.375,1.1605,0.213311,1.4285709999999998,470.28515,0.629999846,5.825,500.0,0.6,286.42915939999995,91.64954864,50.6,1064.5,45.7,182.9,5575.0,7.6,146.9,4.5,8713.2,38.2,184.5,11.96782167,-13.12979333,12,sub,Guinea,unknown
icr043347,597.0,79.3,841.0,4.33,3.99,6.0,75.51,20.555,3.94,1.0290000000000001,0.140657,3.571429,779.37517,1.473402858,5.71,900.0,1.6,1518.040086,206.96960969999998,50.6,7326.2,45.7,874.5,5575.0,16.2,76.8,16.7,36875.9,528.4,184.5,11.894739999999999,-13.107555,13,top,Guinea,unknown
icr043348,249.0,68.8,881.0,2.41,4.19,5.62,84.43,13.665,1.905,1.036,0.183368,2.857143,700.68164,1.1145398020000001,5.825,800.0,1.26,1945.203775,139.4697485,50.6,9691.6,45.7,474.7,5575.0,21.4,142.9,20.3,45784.4,557.2,184.5,11.894739999999999,-13.107555,13,sub,Guinea,unknown
icr043401,203.0,48.1,1490.0,4.07,11.6,5.04,81.13,14.565,4.305,0.9665,0.19580999999999998,5.714286,1491.05206,2.506193638,4.78,1600.0,2.51,838.7303557999999,361.7948631,50.6,3066.1,45.7,453.1,5575.0,17.1,112.9,13.8,55099.4,135.0,184.5,11.96395833,-13.10541333,16,top,Guinea,unknown
icr048755,1250.0,156.0,422.0,4.14,3.41,7.8,93.815,4.935,1.25,1.104,0.105499,2.142857,349.49747999999994,0.337627381,6.82,400.0,0.41,2287.4525949999997,119.1067682,50.6,8711.0,45.7,12479.6,6845.5,13.8,76.6,25.7,22353.8,316.2,184.5,-29.8085,23.9044,2,top,South Africa,unknown
icr048794,912.0,98.9,433.0,3.03,4.24,7.18,96.005,3.095,0.9,1.0875,0.093798,2.142857,249.80281,0.231088713,6.59,300.0,0.34,1875.1946899999998,86.09783355,50.6,8325.6,45.7,5002.4,5575.0,12.1,86.3,18.5,18006.8,183.7,184.5,-29.8323,23.9373,5,sub,South Africa,unknown
icr048825,14500.0,133.0,16.3,6.07,12.3,8.78,88.16,9.695,2.145,1.205,0.132776,2.142857,357.41290000000004,0.321502253,7.8,500.0,0.41,1898.51147,113.52771570000002,50.6,7105.9,45.7,39442.0,12589.7,12.2,58.8,20.6,17521.6,233.9,184.5,-29.7962,23.9288,7,sub,South Africa,unknown
icr048837,2570.0,182.0,316.0,18.9,5.65,8.76,92.445,5.49,2.065,1.1795,0.09114900000000001,0.0,327.71356000000003,0.32588169,7.77,400.0,0.45,2493.461596,131.1001814,50.6,8558.0,45.7,12269.7,5575.0,12.1,130.4,19.8,15941.5,225.1,184.5,-29.7781,23.933000000000003,8,top,South Africa,unknown
icr048838,1350.0,99.7,293.0,12.1,4.59,8.46,93.81,4.735,1.45,1.2295,0.090115,0.0,292.83655,0.222679354,7.65,300.0,0.33,2153.069031,96.79076688,50.6,7533.2,45.7,10642.9,5575.0,11.2,93.1,17.9,14611.9,214.8,184.5,-29.7781,23.933000000000003,8,sub,South Africa,unknown
icr048900,6650.0,250.0,282.0,85.6,17.8,8.69,88.99,7.855,3.16,1.0905,0.126915,0.0,582.55697,0.628680855,7.79,800.0,1.13,2958.683857,418.4338962,50.6,10079.1,45.7,24990.3,9658.8,13.8,107.9,27.8,19187.0,302.7,184.5,-29.7687,23.9539,12,sub,South Africa,unknown
icr048931,5570.0,321.0,360.0,18.6,8.33,8.67,84.72,10.485,4.8,1.1085,0.15014,2.142857,504.18925999999993,0.424817279,7.79,600.0,0.54,3301.976587,158.76613569999995,50.6,9429.7,45.7,20940.4,7374.7,14.7,329.2,27.7,20409.2,298.7,184.5,-29.8198,23.9758,14,top,South Africa,unknown
icr048932,17600.0,170.0,34.0,9.73,14.2,8.48,90.94,7.005,2.055,1.0975,0.11615199999999999,2.142857,290.40614,0.277031884,7.93,400.0,0.37,2183.447354,157.81471785,90.7,8510.4,45.7,48338.0,8413.7,14.1,125.9,25.5,20752.2,271.0,184.5,-29.816,23.9757,14,top,South Africa,unknown
icr048942,879.0,139.0,481.0,4.97,4.32,7.22,94.55,4.065,1.385,1.135,0.11615199999999999,1.4285709999999998,361.27985,0.262275279,7.3,300.0,0.35,1825.6474739999999,110.1434114,50.6,7490.2,45.7,7271.8,5575.0,14.9,82.8,19.2,17828.9,230.6,184.5,-29.8188,23.9729,14,top,South Africa,unknown
icr048960,2520.0,237.0,479.0,23.2,5.83,8.47,79.705,11.975,8.315,1.055,0.158276,0.0,651.51896,0.665878832,7.78,700.0000000000001,0.65,2845.1421649999997,148.8564656,50.6,10295.3,45.7,18699.3,12191.9,12.9,62.5,28.8,21563.8,326.6,184.5,-29.7994,23.9793,15,sub,South Africa,unknown
icr062175,89.4,51.7,1170.0,5.91,37.3,4.0,97.6,1.04,1.365,0.6779999999999999,0.079236,8.571429,2673.25148,4.782422543,4.2,3200.0,5.17,88.55622109999999,345.99698505,50.6,170.2,88.3,231.6,5575.0,26.6,143.1,33.5,69728.8,173.2,184.5,-18.2959,48.692,3,top,Madagascar,unknown
icr062195,77.0,51.2,1390.0,6.21,39.0,4.19,96.415,1.675,1.91,0.6505,0.072588,6.428571,2398.4066399999997,4.069322109,4.13,2700.0,4.22,77.87101072,199.0846615,50.6,148.9,43.4,147.3,5575.0,13.7,132.7,29.4,31008.7,79.1,184.5,-18.2759,48.6875,4,top,Madagascar,unknown
icr062196,73.9,23.0,1410.0,2.04,35.0,4.27,94.795,2.795,2.405,0.7615,0.081666,5.714286,1103.4031599999998,1.78411442,4.44,1400.0000000000002,2.22,40.9216919,124.8184521,50.6,90.4,45.7,93.1,5575.0,14.8,108.0,31.6,35553.2,66.7,184.5,-18.2759,48.6875,4,sub,Madagascar,unknown
icr062237,596.0,59.5,971.0,5.37,17.6,5.03,95.105,2.525,2.37,0.7475,0.082511,7.857142999999999,2288.91492,2.952035785,5.08,2600.0,2.94,154.5612539,405.6775135,50.6,524.8,45.7,2208.1,5575.0,17.2,65.4,40.2,43937.3,180.4,184.5,-18.3233,48.7092,6,top,Madagascar,unknown
icr062238,292.0,28.5,1020.0,2.37,18.0,4.96,93.5,3.325,3.175,0.7875,0.093414,6.428571,1546.58347,1.678616464,4.78,1600.0,1.8,148.6431865,351.5982019,50.6,468.7,45.7,1704.1,5575.0,16.8,130.0,37.9,44331.8,159.0,184.5,-18.3233,48.7092,6,sub,Madagascar,unknown
icr062276,268.0,20.1,931.0,1.12,30.1,5.54,88.82,5.485,5.695,0.9985,0.082845,4.285714,1109.7170800000001,1.419111252,5.18,1300.0,1.54,82.13411332,468.13267750000006,50.6,411.2,53.5,568.5,5575.0,26.0,200.7,22.1,73200.3,812.4,184.5,-18.2724,48.7098,8,sub,Madagascar,unknown
icr062294,71.2,47.7,1110.0,1.93,25.6,4.46,95.655,2.275,2.07,0.7635,0.06829500000000001,6.428571,2201.50165,3.6479811669999997,4.57,2400.0,3.63,98.60425988,109.4233412,50.6,188.6,45.7,137.5,5575.0,28.1,507.1,43.0,137240.1,666.8,705.7,-18.349,48.7392,9,top,Madagascar,unknown
icr062295,81.5,21.8,1030.0,0.86,29.0,4.59,95.915,2.135,1.95,0.9605,0.058877,3.571429,1330.4601599999999,2.302438259,4.45,1500.0,2.31,61.61830273,109.4233412,50.6,193.3,61.5,95.5,5575.0,24.7,472.9,37.5,123659.8,615.4,273.1,-18.349,48.7392,9,sub,Madagascar,unknown
icr062334,299.0,72.0,1090.0,5.11,22.1,4.81,94.35,2.93,2.715,0.8595,0.087163,6.428571,1987.2824100000003,2.48231113,4.9,2000.0,2.6,101.3945884,429.5008325,50.6,179.3,60.8,387.6,5575.0,19.2,153.8,31.8,49328.1,207.4,184.5,-18.2968,48.7352,11,top,Madagascar,unknown
icr062353,87.7,79.7,1090.0,3.95,35.6,4.34,91.05,4.415,4.54,0.6985,0.069637,7.142857000000001,2168.24956,2.826378226,4.58,2600.0,3.1,159.3981132,355.7123452,50.6,409.3,95.7,159.1,5575.0,51.5,195.6,54.6,82742.2,220.2,184.5,-18.2763,48.7363,12,top,Madagascar,unknown
icr062354,76.7,26.1,1040.0,0.64,80.2,4.49,90.02,4.675,5.305,0.755,0.078677,7.142857000000001,991.4195199999999,1.38305372,4.37,1300.0,1.56,141.0221129,292.7732703000001,50.6,442.9,56.3,69.7,5575.0,58.4,123.4,53.6,90992.6,275.4,184.5,-18.2763,48.7363,12,sub,Madagascar,unknown
icr062395,669.0,116.0,1280.0,13.5,26.5,4.87,94.355,3.09,2.555,0.733,0.089173,7.142857000000001,3078.9645,4.415295601,4.83,3700.0,4.99,442.38667300000003,456.7528647,50.6,2286.1,84.8,1284.5,5575.0,15.1,84.4,34.8,29967.0,202.2,184.5,-18.3094,48.7565,14,top,Madagascar,unknown
icr068101,289.0,36.7,614.0,2.54,37.2,4.18,82.165,9.205,8.635,1.1795,0.122624,2.142857,96.70165999999999,0.08533952800000001,3.89,200.0,0.14,333.6832649,70.49125994,50.6,1385.0,45.7,248.0,5575.0,6.2,86.1,7.8,11899.3,111.5,184.5,13.367585,1.735376667,1,top,Niger,unknown
icr068131,126.0,121.0,557.0,5.26,7.5,4.81,89.49,4.66,5.855,1.19,0.059273,0.0,104.30688,0.152046695,4.88,100.0,0.23,350.5355772,60.35837244,50.6,1585.5,45.7,155.7,5575.0,3.9,194.6,5.1,6142.4,45.1,184.5,13.393575,1.735128333,2,top,Niger,unknown
icr068132,113.0,75.7,672.0,2.52,7.32,5.23,88.855,5.25,5.895,1.194,0.081005,0.0,130.87215,0.11368724,4.79,100.0,0.17,368.6058355,56.76839720000001,50.6,1663.2,45.7,117.3,5575.0,4.5,23.1,6.3,7235.7,48.8,184.5,13.393575,1.735128333,2,sub,Niger,unknown
icr068149,91.2,48.3,527.0,5.04,5.98,5.01,91.4,3.975,4.63,1.2455,0.053174,0.0,81.65503000000001,0.14756783099999998,5.12,100.0,0.16,234.01126459999998,60.81500682,50.6,1066.8,45.7,135.2,5575.0,3.6,132.0,5.2,7104.0,45.7,184.5,13.418404999999998,1.7315933330000002,3,top,Niger,unknown
icr068161,145.0,47.8,499.0,7.69,8.21,4.94,77.32,11.5,11.185,1.209,0.11175299999999999,0.0,243.56222,0.334371313,4.92,300.0,0.38,353.1228128,88.78319215,50.6,2026.4,45.7,201.8,5575.0,6.1,38.9,7.4,12798.8,81.0,184.5,13.43555333,1.7387383330000001,4,top,Niger,unknown
icr068162,142.0,30.3,642.0,5.58,9.28,4.44,82.58,8.795,8.63,1.1425,0.09643099999999999,0.0,250.02953999999997,0.328583032,4.7,300.0,0.41,399.6395672,103.1733168,50.6,2254.7,45.7,256.8,5575.0,8.5,83.0,10.0,15739.6,91.3,184.5,13.43555333,1.7387383330000001,4,sub,Niger,unknown
icr068182,298.0,342.0,531.0,5.95,8.75,6.52,71.605,12.7,15.695,1.139008,0.12138900000000001,2.142857,177.90056,0.205336653,6.36,300.0,0.44,752.8283012999997,172.44521830000005,50.6,2483.0,45.7,345.8,5575.0,13.2,126.6,20.8,22817.5,185.7,184.5,13.37571833,1.7597633330000002,5,sub,Niger,unknown
icr068199,612.0,99.2,483.0,3.83,10.5,6.13,76.53,9.835,13.635,1.176,0.099266,2.142857,147.44073,0.13593401,6.24,300.0,0.17,569.7801188,80.43559419,50.6,2215.8,45.7,704.6,5575.0,8.8,64.7,12.1,21210.1,117.7,184.5,13.39504,1.75692,6,top,Niger,unknown
icr068221,103.0,59.1,574.0,3.92,7.66,4.77,84.305,7.555,8.145,1.218,0.068966,0.0,194.91482000000002,0.168222867,5.19,100.0,0.2,345.72265350000015,91.54737091,50.6,1691.8,45.7,157.3,5575.0,6.6,81.7,7.1,17180.1,149.9,184.5,13.41339833,1.7547116669999998,7,top,Niger,unknown
icr068222,99.0,47.2,534.0,2.52,4.71,4.72,90.175,4.695,5.13,1.2465,0.05772000000000001,0.0,101.76163,0.10129573900000001,4.97,100.0,0.16,298.29707989999997,69.3476794,50.6,1716.5,45.7,162.0,5575.0,7.3,99.8,7.1,17274.1,123.3,184.5,13.41339833,1.7547116669999998,7,sub,Niger,unknown
icr068265,116.0,31.5,575.0,5.78,8.41,4.53,84.525,7.26,8.21,1.21,0.077788,0.0,168.22793,0.210041605,4.84,200.0,0.26,292.665891,72.13130993,50.6,1590.9,45.7,154.4,5575.0,4.9,135.2,7.0,9749.9,51.0,184.5,13.371464999999999,1.779663333,9,top,Niger,unknown
icr068279,121.0,30.1,556.0,5.54,7.54,4.57,73.785,12.38,13.83,1.205862,0.10934300000000001,0.0,253.56389,0.31722363800000003,4.82,300.0,0.39,304.4031316,65.2682798,50.6,1783.8,45.7,239.6,5575.0,7.0,146.5,7.1,13192.6,65.1,184.5,13.38991667,1.77919,10,top,Niger,unknown
icr068280,135.0,31.3,466.0,7.19,5.63,4.64,76.84,10.865,12.295,1.184299,0.146831,0.0,284.61343,0.369690925,5.01,300.0,0.39,295.8032752,72.02342866,50.6,1581.6,45.7,244.2,5575.0,6.1,200.4,6.9,11551.2,66.1,184.5,13.38991667,1.77919,10,sub,Niger,unknown
icr068321,316.0,91.2,924.0,17.8,28.0,4.22,58.915,18.385,22.7,1.0365,0.132555,2.857143,373.89409,0.523376524,4.17,500.0,0.61,719.7218876000003,191.03103159999998,50.6,2523.1,45.7,427.9,5575.0,8.2,23.1,15.2,19772.3,86.3,184.5,13.43786,1.7779616669999998,12,top,Niger,unknown
icr068322,332.0,72.5,1000.0,11.5,25.1,4.22,56.125,17.315,26.56,1.0005,0.140976,3.571429,373.5017,0.527478665,4.12,600.0,0.64,788.6334257,187.5337054,50.6,2690.6,45.7,419.6,5575.0,10.8,23.1,19.6,28279.6,71.3,184.5,13.43786,1.7779616669999998,12,sub,Niger,unknown
icr068339,101.0,24.5,591.0,6.95,7.13,4.75,88.075,5.585,6.34,1.1965,0.058132,0.0,126.48149,0.183219291,4.92,100.0,0.23,203.53514945,51.10325177,50.6,712.4,45.7,125.4,5575.0,3.9,37.4,5.3,5918.2,66.1,184.5,13.37199833,1.804516667,13,top,Niger,unknown
icr068340,75.7,31.6,777.0,5.12,10.6,4.4,88.135,5.645,6.21,1.147,0.067131,0.0,117.99024999999999,0.169350356,4.49,100.0,0.24,238.5976458,55.90640918,50.6,753.5,45.7,110.0,5575.0,4.5,55.9,7.3,8168.8,52.5,184.5,13.37199833,1.804516667,13,sub,Niger,unknown
icr068361,201.0,43.2,694.0,7.38,11.9,4.64,70.105,11.265,18.635,1.1425,0.11944300000000001,1.4285709999999998,226.34622000000005,0.293284863,4.78,300.0,0.36,404.6101934,85.51764961,50.6,1538.2,45.7,215.9,5575.0,5.6,23.1,9.4,12825.8,54.3,184.5,13.38568167,1.7982983330000002,14,top,Niger,unknown
icr068362,174.0,29.8,957.0,3.72,21.5,4.55,64.68,15.57,19.745,1.1,0.129023,2.142857,272.23992000000004,0.301402509,4.7,200.0,0.35,500.1418257,84.39631857,50.6,1706.2,45.7,164.8,5575.0,6.9,23.1,12.2,14629.4,56.2,184.5,13.38568167,1.7982983330000002,14,sub,Niger,unknown
icr068381,110.0,24.1,813.0,6.98,17.8,4.01,76.01,10.08,13.9,1.1195,0.104648,2.142857,176.19121,0.238055602,4.22,200.0,0.33,302.5481776000001,77.39453042,50.6,974.7,45.7,117.0,5575.0,5.1,29.1,8.5,8968.0,29.6,184.5,13.404805,1.8026716669999998,15,top,Niger,unknown
icr068382,116.0,25.1,775.0,7.7,19.1,4.06,81.845,7.06,11.1,1.1435,0.093599,1.4285709999999998,178.15521,0.22823686899999998,4.29,200.0,0.3,272.6798169,79.65135066,50.6,966.6,45.7,115.5,5575.0,4.8,22.9,7.3,7946.2,24.9,184.5,13.404805,1.8026716669999998,15,sub,Niger,unknown
icr068399,187.0,45.2,742.0,6.5,11.5,4.68,78.58,10.485,10.945,1.1855,0.10523199999999999,2.142857,305.92833,0.42314164299999996,4.95,400.0,0.49,518.6501007,70.67982007,50.6,1733.8,45.7,245.5,5575.0,5.0,43.1,8.2,7386.5,48.9,184.5,13.431220000000001,1.799123333,16,top,Niger,unknown
icr068400,204.0,31.3,971.0,2.79,14.1,4.38,84.345,7.74,7.91,1.1175,0.11645799999999999,1.4285709999999998,226.81491000000003,0.30820798899999996,4.51,300.0,0.36,539.4115932999998,65.84567583,50.6,1634.4,45.7,164.6,5575.0,5.3,34.5,10.4,9222.3,35.7,184.5,13.431220000000001,1.799123333,16,sub,Niger,unknown
icr068419,589.0,54.5,478.0,7.59,3.81,5.49,83.71,9.115,7.18,1.1255,0.091125,0.0,450.14000999999996,0.518217206,5.99,400.0,0.59,1249.100962,66.11729156,50.6,40453.8,45.7,2948.6,5575.0,2.9,146.8,12.3,6245.9,130.1,184.5,11.28078,8.123596667000001,1,top,Nigeria,unknown
icr068420,765.0,38.2,763.0,2.08,4.0,5.94,86.455,7.24,6.31,1.0875,0.068738,4.285714,320.87998,0.339588195,6.1,300.0,0.38,1683.3586070000001,56.48875262,50.6,45064.7,45.7,2478.0,5575.0,3.3,51.9,16.0,9627.5,108.0,184.5,11.28078,8.123596667000001,1,sub,Nigeria,unknown
icr068440,747.0,53.2,625.0,2.18,4.26,6.15,86.65,7.63,5.72,1.111,0.086865,2.857143,364.53616,0.336499244,6.39,400.0,0.41,1388.579185,61.4195703,50.6,45868.7,45.7,3496.8,5575.0,8.5,32.1,13.3,20071.8,596.7,184.5,11.307105,8.119573333,2,sub,Nigeria,unknown
icr068499,862.0,159.0,428.0,14.8,4.67,5.97,80.23,11.445,8.33,1.1059999999999999,0.10048,0.0,616.8597400000001,0.82252416,6.11,700.0000000000001,0.83,1293.698182,101.761709,50.6,35468.0,45.7,3171.8,5575.0,4.1,28.0,12.5,8020.6,136.7,184.5,11.29146167,8.145926667000001,5,top,Nigeria,unknown
icr068500,1030.0,61.7,452.0,3.81,3.27,6.95,84.915,9.11,5.975,0.89,0.079252,1.4285709999999998,217.61877,0.242566645,7.08,300.0,0.33,1087.217303,54.43994568,50.6,33489.6,45.7,3029.5,5575.0,3.9,75.7,11.2,8836.3,171.4,184.5,11.29146167,8.145926667000001,5,sub,Nigeria,unknown
icr068522,654.0,37.7,464.0,1.47,1.59,6.28,86.405,8.315,5.285,1.0695,0.07753600000000001,1.4285709999999998,209.34885,0.339540258,6.42,300.0,0.36,1315.629553,70.31037996,50.6,31280.3,45.7,1475.5,5575.0,8.9,23.1,14.2,28042.1,327.8,184.5,11.312660000000001,8.148253333,6,sub,Nigeria,unknown
icr068539,840.0,71.7,581.0,5.25,5.92,5.5,85.755,7.48,6.76,0.89,0.066983,2.142857,704.03043,0.872479945,5.63,1400.0000000000002,1.45,1076.661651,95.30424672,50.6,25619.0,45.7,1780.0,5575.0,5.2,28.4,10.0,11679.8,141.3,184.5,11.33524167,8.150375,7,top,Nigeria,unknown
icr068540,570.0,40.0,757.0,2.14,4.44,5.29,70.335,14.565,15.1,1.0015,0.095986,1.4285709999999998,443.90447,0.416554242,5.36,1400.0000000000002,1.44,1087.264762,71.49053476,50.6,29880.7,45.7,1555.4,5575.0,7.8,23.1,13.2,18270.5,182.4,184.5,11.33524167,8.150375,7,sub,Nigeria,unknown
icr068579,641.0,71.4,511.0,1.98,4.73,5.88,57.815,22.545,19.645,1.0170000000000001,0.082843,0.0,232.58020000000002,0.38874240200000004,6.04,300.0,0.4,980.5105496,46.31588057,50.6,25609.9,45.7,930.3,5575.0,5.6,68.0,15.5,10646.8,147.7,184.5,11.28065833,8.166768333,9,top,Nigeria,unknown
icr068580,666.0,113.0,660.0,1.13,6.57,5.47,60.955,20.785,18.265,1.01,0.08859500000000001,2.857143,223.53900000000002,0.29204005,5.44,300.0,0.35,1378.585627,43.21105701,50.6,28011.4,45.7,1024.5,5575.0,5.7,23.1,13.6,11568.9,84.1,184.5,11.28065833,8.166768333,9,sub,Nigeria,unknown
icr068640,738.0,163.0,526.0,1.87,3.77,6.1,89.13,6.515,4.36,0.9485,0.08909700000000001,1.4285709999999998,165.84945,0.234218478,5.66,200.0,0.32,1142.55232,45.29794836,50.6,43496.6,45.7,3498.4,5575.0,3.8,46.9,12.4,8840.9,94.9,184.5,11.35259,8.169905,12,sub,Nigeria,unknown
icr068663,729.0,41.5,395.0,3.96,2.75,7.03,86.63,6.45,6.92,1.0390000000000001,0.065684,0.0,252.54415,0.407448456,6.93,300.0,0.42,1095.4453529999996,55.062726195,50.6,52886.8,45.7,3200.6,5575.0,2.1,23.1,8.8,5018.9,142.4,184.5,11.28576667,8.197546667000001,13,sub,Nigeria,unknown
icr068677,2920.0,297.0,335.0,37.3,7.29,8.32,84.75,8.09,7.165,0.9935,0.077502,0.0,434.70094,0.606102139,2.84,500.0,0.62,1257.0092730000001,139.85666080000001,50.6,41436.9,45.7,4483.4,5575.0,4.1,27.9,11.7,6370.2,118.8,184.5,11.30931667,8.19152,14,top,Nigeria,unknown
icr068678,1120.0,167.0,474.0,13.4,5.75,8.09,89.365,5.43,5.205,0.9805,0.076195,0.0,271.49674,0.34722924200000005,7.97,300.0,0.36,1168.705667,71.24389352,50.6,50360.9,45.7,2302.9,5575.0,4.0,32.9,10.3,8516.8,103.2,184.5,11.30931667,8.19152,14,sub,Nigeria,unknown
icr068717,1370.0,37.2,385.0,6.69,4.82,6.49,65.625,19.77,14.6,0.9805,0.08995,2.857143,499.99706,0.735406578,6.93,600.0,0.75,1278.983455,79.30376181,50.6,27959.6,45.7,4303.7,5575.0,4.8,42.3,14.2,8691.4,142.9,184.5,11.34667,8.194856667,16,top,Nigeria,unknown
icr068718,2020.0,29.3,344.0,10.4,3.54,8.44,71.835,15.33,12.835,1.013,0.080711,2.142857,166.08831,0.225800224,8.23,200.0,0.28,1264.456958,45.39118717,50.6,27431.9,45.7,5183.1,5575.0,4.7,23.1,14.4,10498.1,142.6,184.5,11.34667,8.194856667,16,sub,Nigeria,unknown
icr070112,171.0,28.6,1630.0,2.1,8.33,4.66,56.14,19.19,24.67,1.1235,0.11926500000000001,6.428571,675.39901,1.268746138,4.51,900.0,1.49,429.16198610000004,261.82090780000004,50.6,2029.7,45.7,1077.6,5575.0,6.2,23.1,120.3,18884.8,257.0,184.5,9.166063333,5.678096667,1,top,Nigeria,unknown
icr070124,1440.0,79.7,773.0,28.8,7.41,6.05,25.115,31.485,43.4,1.001,0.064603,5.0,686.29,1.2314097290000001,5.96,800.0,1.3,484.9637013,323.3884767,50.6,2162.4,45.7,760.5,5575.0,9.2,54.7,14.6,25148.2,228.9,184.5,9.191568333,5.671851667,2,top,Nigeria,unknown
