SSN,pH,%N,%C,C % Inorg  ,C % Org,Am Ox_Al mg/kg,Am Ox-Fe mg/kg,AmOx-Mn/mg/kg,AmOx-Pmg/kg, Olsen P mg/kg,pbi no units,Caex cmolc/ kg soil,Kex cmolc/ kg soil,Mgex cmolc/ kg soil,Naex cmolc/ kg soil,ECEC cmolc/ kg soil,ICP OES Al mg/kg ,ICP OES Ca mg/kg ,ICP OES Co mg/kg ,ICP OES Cr mg/kg ,ICP OES Cu mg/kg ,ICP OES Fe mg/kg ,ICP OES K mg/kg ,ICP OES Mg mg/kg ,ICP OES Mn mg/kg ,ICP OES Na mg/kg ,ICP OES Ni mg/kg ,ICP OES P mg/kg ,ICP OES Pb mg/kg ,ICP OES S mg/kg ,ICP OES Zn mg/kg ,ICPMS As 75 mg/kg,ICP MS Se 78 mg/kg,ICP MS Mo 95 mg/kg,ICP MS Cd 114 mg/kg,P,K,S,Ca,Mg,Cu,Zn,Fe,Mn,Mo,Public,Latitude,Longitude,Cluster,Plot,Depth,Cultivated
icr074336,7.94,0.08,1.25,0.2,1.04,1538.1038517420002,950.888433065,173.052283803,10.8442666695,2.14,97.72,24.54,0.8008305415043621,6.807444518400331,0.064508128833769,41.0312240352961,24383.10401,11325.538840000001,7.957922813,60.37725435,21.02466176,20250.35413,2766.1846809999997,6506.841918,279.5257711,57.26309722,21.38142555,52.29565006,4.221817973,103.70890909999999,22.58239884,0.574164852702348,0.423227955836123,0.114934281657367,0.033985997633564996,0.00506,0.5789300000000001,0.00457,1.50427,0.6451899999999999,0.00141,0.0018,1.7477900000000002,0.023790000000000002,0.01845,True,-21.7522,26.4592,3,1,top,
icr074337,8.36,0.06,1.7,0.9,0.78,1842.9053597420002,1163.068027765,164.476871903,9.6651181065,1.06,121.42,25.88,0.634380592273833,10.3739609125579,0.870786508294169,45.187228101137,27936.573389999998,31440.25322,8.689863868,66.03656661,23.74823259,23027.24042,2432.193975,8337.692526,344.0553441,240.67123430000004,23.12820011,31.22072092,4.335040581,103.9841339,22.46319358,0.6370690981994449,0.49743625751649,0.045181678880488,0.037101540628169,0.00506,0.3873,0.00457,2.78055,0.7952600000000001,0.0012,0.00133,1.39262,0.01813,0.01845,True,-21.7522,26.4592,3,1,sub,
icr074356,6.6,0.04,0.54,0.0,0.54,649.885491542,593.993266965,48.217601643,-6.6361499725,2.34,16.72,2.67,0.279593357688186,1.59814332045752,0.016087847371628,5.71892553538096,7210.097869499998,655.9843498,3.167650727,26.618130215,5.376880122999999,6491.873849000001,577.4869567000002,683.85421255,74.90202612,28.55458399,7.165399550499999,38.412635315,1.8752873595,42.397728495,5.1145950495,0.149227679315272,0.181698251850027,0.055168396711427994,0.007831995253144,0.00506,0.37277,0.00457,0.07433,0.5575,0.00037999999999999997,0.0003,0.39381,0.0043100000000000005,0.01845,True,-21.7213,26.456999999999997,4,1,top,
icr074376,7.97,0.12,1.6,0.3,1.35,2562.424879742,1788.116185765,252.684169603,60.4637307975,2.22,116.3,27.97,0.5828601990687571,3.41143990256614,-0.031776034723673,35.8623639580859,26334.30193,14334.33083,12.90550638,59.330724399999994,34.33048192,27582.257169999997,2553.014326,9372.068448,455.7159968,274.5672106,27.62127732,108.37135,2.8017165110000004,142.4671967,25.53748024,0.48638830797999,0.50690064154457,0.061476830422842986,0.037284029025324995,0.00506,0.72318,0.00457,2.05123,1.59324,0.0020800000000000003,0.0018899999999999998,2.29993,0.03857,0.01845,True,-21.7919,26.4815,5,1,top,
icr074377,8.13,0.11,2.05,0.8,1.24,2427.181332742,1523.506588765,218.35485360299998,72.9397989175,1.64,199.01,31.91,0.2331174182317389,4.22557080073524,-0.028750651346823,38.9951759485831,28671.291439999997,31778.90503,13.57977792,64.04711124,39.38303670000001,29864.12136,2194.201555,9934.2846,472.9348698,220.03005750000003,29.31119631,108.6785864,2.570133371,149.43867980000005,26.53754515,0.509594945278901,0.510923365718916,0.073130647051775,0.045211035969692004,0.00506,0.62812,0.00457,3.91309,1.3416299999999999,0.00221,0.0018,2.36769,0.03741,0.01845,True,-21.7919,26.4815,5,1,sub,
icr074396,7.55,0.07,0.96,0.0,0.93,869.3955349419998,635.235279565,115.21599500299999,-1.2327648825,2.56,48.34,8.91,0.35622455112498497,4.933800865331,-0.066049068413838,10.2034722594604,11849.80787,2966.26971,4.458188502,31.14027685,11.98906539,10535.28673,1699.003041,4097.593824000001,172.758635,49.20176693,12.77090761,46.64921157,2.477956826,78.95849358,11.92431739,0.260531056700704,0.25566045172033,0.054654908415591,0.021697166070062997,0.00506,0.63831,0.00457,0.37365,1.04041,0.00079,0.00078,0.81218,0.01377,0.01845,True,-21.7771,26.4829,6,1,top,
icr074413,7.93,0.09,1.23,0.2,1.05,1679.381866742,1164.750712765,197.220976003,-0.08260361250000099,1.82,100.46,26.21,0.4267124706508979,5.31145966640074,-0.04851900194734599,35.7335844501951,27286.737719999997,10382.477359999999,9.915497176,75.7421982,26.02296071,24309.952540000002,3227.251173,9097.936287,340.359889,76.52309373,29.58062062,45.58114512,3.367231977,103.74628440000001,25.72303517,0.631914945156003,0.45195124162877,0.064761143927675,0.03736361703595202,0.00506,0.84705,0.00457,1.5331299999999999,1.75722,0.00193,0.00215,2.38965,0.03048,0.01845,True,-21.7559,26.4813,7,1,top,
icr074414,7.68,0.1,1.24,0.0,1.23,1812.771996742,1189.267098765,201.219659503,-2.8307652985000002,2.6,74.41,21.15,0.8230215232184009,5.268355880348491,-0.07526955886640599,30.382076240454804,24136.53334,5114.441706000001,8.953627873,67.22491079,22.28843798,21332.69018,3408.2712460000002,7772.594827,324.9800180000001,81.31408554,26.33945345,59.00700415,3.672435732,108.50031440000001,24.26651763,0.576830700859797,0.386929924489092,0.057444031404591,0.034050652525567,0.00506,0.7095899999999999,0.00457,0.65005,0.6280600000000001,0.00131,0.00161,1.6709200000000002,0.02396,0.01845,True,-21.7559,26.4813,7,1,sub,
icr074433,7.87,0.05,0.69,0.0,0.68,726.138505142,598.894053265,104.484337203,-4.3264138525,1.97,34.27,7.87,0.385987318201814,3.1337523452734,-0.079469978239774,10.36768072374,8905.186221,2243.2296899999997,4.4271597719999995,32.65269377,7.66530896,8895.16889,1015.10656,2305.3421359999998,154.33916680000004,81.76102362,9.767894587999999,37.84197620000001,1.734273301,54.01996407,9.63829266,0.19641029428860696,0.20663596338872306,0.07394365817087599,0.016091008818982,0.00506,0.39192,0.00457,0.21656,0.5188,0.00039,0.00054,0.5808399999999999,0.00998,0.01845,True,-21.7275,26.4797,8,1,top,
icr074455,7.47,0.08,1.07,0.0,1.06,2177.887685742,1691.332897765,146.862929003,-12.5843131225,1.32,77.03,16.57,0.7997225792745469,11.0829158984518,-0.025475805916014,27.7021199974546,30648.03459,4111.674642,7.554275931,73.56848662,26.95229603,25821.33328000001,4948.024504,6792.010165000002,235.5741071,48.96493654,27.70689266,29.60200524,3.832207107,91.82794596,26.10633156,0.460870442179468,0.43217624953564704,0.033298605543872005,0.030156284386764,0.00506,0.8512200000000001,0.00457,0.52354,0.55233,0.00141,0.0017100000000000001,1.91936,0.01635,0.01845,True,-21.7992,26.5087,9,2,sub,
icr074470,7.62,0.09,1.0,0.0,0.99,838.328976842,654.209079265,80.369509333,7.072131435,1.88,40.06,6.77,0.547175379524174,2.73809221608188,-0.071110682643603,8.2007212328186,10473.03483,1772.885962,3.875830937,29.02600905,10.37715735,9176.387481,1910.3919,9425.305944,125.9688731,36.75262331,11.60677363,47.38497286,2.5583388719999998,88.04178026,11.63868315,0.20988829779612805,0.22997635553363602,0.057089762585666996,0.017003148026995,0.00506,0.6645399999999999,0.00457,0.22560999999999998,2.83161,0.0008,0.00086,0.8361799999999999,0.01027,0.01845,True,-21.7756,26.5008,10,1,top,
icr074471,8.1,0.07,1.0,0.2,0.83,742.165060142,591.277418665,65.035184793,9.0298181485,1.48,84.09,9.18,0.44288869110038,2.2116103168841805,-0.06019193509791099,8.977505261326993,10706.39142,5529.6472159999985,3.907443849,29.67615172,12.05720528,9290.878916,1887.1355449999999,10616.67246,119.057303,44.10294587,12.32142042,59.83051467,2.229845331,91.01944909999999,11.09033216,0.28459976654913804,0.264140569555049,0.045228746456962,0.016712340464376002,0.00506,0.57605,0.00457,0.52064,2.14984,0.00084,0.00085,0.83875,0.00924,0.01845,True,-21.7756,26.5008,10,1,sub,
icr074490,7.54,0.08,0.96,0.0,0.96,1511.285629742,1066.095318765,120.523281903,-4.5136755325,1.54,42.47,14.62,0.3863704496678879,4.54642943064678,-0.030570398352915997,19.4369126243,17147.024145,3471.398785000001,6.2242753165,50.432751700000004,15.63577289,15016.971785,1884.0253954999998,4101.9188075,192.2100094,79.814781455,19.054715155,41.34824463,2.5081736805,81.661084925,17.14420262,0.33288817555425104,0.35879935819304,0.04531821270519002,0.023172796220595003,0.00506,0.6219600000000001,0.00457,0.40626,0.56282,0.00085,0.0010199999999999999,1.07575,0.013590000000000001,0.01845,True,-21.749000000000002,26.5039,11,1,sub,
icr074509,6.64,0.03,0.44,0.0,0.44,558.9621144419999,467.120563165,32.237143013,-10.6715913425,1.08,15.24,1.99,0.141983980051562,1.05505126055832,-0.063780335376414,-5.410565205328361,5632.336243,479.5435231000001,1.8241730530000002,17.40392871,3.27427752,4750.953014,508.6218495,516.8985615,56.92832436,21.05131104,5.411039778999998,31.12230643,1.241724499,27.51750766,4.9799434069999995,0.16916548248945498,0.156609451444029,0.050811326549040005,0.0050244908400609994,0.00506,0.51578,0.00457,0.05779,0.5575,0.00033999999999999997,0.00029,0.30671,0.00325,0.01845,True,-21.7232,26.4957,12,1,top,
icr074510,6.45,0.02,0.27,0.0,0.27,896.9613520419998,654.605124865,26.417746963000003,-12.2911503725,0.56,16.34,2.26,0.07825457642020199,1.50480877744785,-0.060966331442559016,0.6889381410147579,7485.505872,511.9683058,2.236161175,20.84314102,3.16383551,6028.013812,572.5999897,682.5287982000001,51.68922209,29.22458406,6.570015225,23.13698291,1.4794702380000002,24.28107791,5.897587052,0.142264549990729,0.135045208160109,0.028062418316599,0.0037714490957100003,0.00506,0.52247,0.00457,0.06068,0.66405,0.0003,0.00033999999999999997,0.39283,0.0030399999999999997,0.01845,True,-21.7232,26.4957,12,1,sub,
icr074529,6.8,0.09,1.33,0.0,1.33,1825.8107397420001,1380.210329765,297.547091303,-17.3720704125,2.44,74.69,8.88,0.971290307283181,13.240870041220699,-0.029993402260662,28.2819356634991,30114.68187,2340.590803,10.42046692,75.54474548,33.14504008,26362.25605,5934.361685,14743.20875,452.65057989999997,54.13935971,31.57172808,47.02540706,5.345000014,73.54453959,36.54245145,0.275997189487475,0.570339710601715,0.04470152015545202,0.036220280032030996,0.00506,1.10111,0.00457,0.28955,3.36501,0.0028399999999999996,0.00277,2.10912,0.0269,0.01845,True,-21.7908,26.5175,13,1,top,
icr074544,8.07,0.12,1.39,0.1,1.25,646.276932642,562.133965765,71.97532335300001,44.0585464575,3.32,72.62,7.5,0.304617382219943,1.56791698135651,-0.031674499388599,9.73079853130833,8350.777969,4500.7934909999985,2.953367463,21.5457972,9.239804483,7145.853336,934.2259572,15620.20389,133.4796538,53.59093436,8.420500599999999,112.40081880000001,1.5957741140000001,139.2566436,10.21963012,0.10298439918819803,0.239095952681446,0.059556180195665,0.01713176129803,0.00506,0.5042300000000001,0.00457,0.5979300000000001,4.5624199999999995,0.0008699999999999999,0.00088,0.59525,0.01112,0.01845,True,-21.7707,26.526,14,1,top,
icr074545,8.32,0.13,1.99,0.6,1.38,555.047388942,503.377828665,59.006437783,94.0556948775,1.98,429.31,8.67,0.29293916490614696,1.62288349030529,-0.03136747214752,2.30782253605973,8432.051936,16088.50535,2.995970531,21.03010285,9.897076319,6928.162283,857.0489947000003,19194.37397,125.73194270000002,65.48013263,8.751496879,151.5688289,1.5602158959999999,136.860889,9.857911178,0.15969512066757502,0.287651644769536,0.089005847822295,0.016845124282468,0.00506,0.47407,0.00457,1.83245,4.38836,0.0009199999999999999,0.00081,0.58996,0.01028,0.01845,True,-21.7707,26.526,14,1,sub,
icr074561,7.9,0.04,0.43,0.0,0.41,812.692268242,623.529657365,52.125438873,-5.7560905025,1.11,25.79,4.69,0.12149057225633901,3.18116478715779,-0.051060982721932,7.74160910317325,7393.321566,1426.277266,2.80577995,21.64705705,2.953259398,6751.7943049999985,957.3388217,2971.5426989999996,85.3103358,40.28825905,6.7649138970000005,31.56614227,2.0084654719999997,44.89145595,7.816705286,0.15743625293066502,0.21118892321717,0.05343417604335,0.014592230985389,0.00506,0.46193,0.00457,0.1006,0.74347,0.00026000000000000003,0.00045,0.41639,0.00396,0.01845,True,-21.7483,26.5266,15,1,sub,
icr074580,7.27,0.05,0.55,0.0,0.55,773.324771542,517.108370465,40.217443593,-6.3207934525,1.74,17.92,2.79,0.545396140529128,3.09836924220819,0.14760667719973902,5.09087815459018,6423.487852,728.2019937000001,2.223854791,17.68574753,2.869612086,5456.671215,1231.928212,1801.58935,69.06256274,39.76645563,6.06865493,39.71828770000001,1.749389352,49.88661104,7.31186253,0.240122781732916,0.178479733280514,0.06241826446632101,0.008634711145360999,0.00506,0.7216100000000001,0.00457,0.09797,0.47431999999999996,0.00045,0.00044,0.36921,0.00409,0.01845,True,-21.730999999999998,26.5229,16,1,top,
icr074581,,0.04,0.56,0.0,0.55,987.8545817419999,667.064662465,36.578978073,-9.8686976925,1.48,21.1,3.55,0.4302024887846789,4.58940098217939,-0.040567554915143994,8.57300796623111,8328.44943,833.0934537,2.618564003,21.77309785,3.0152734660000005,6823.649475,1429.398648,2404.231113,70.52443426,39.739900899999995,7.408652384,31.83394325,1.383220516,51.55668171,8.126505517,0.262596878905504,0.20496433381697401,0.04023120522674,0.006855458538276999,0.00506,0.6582100000000001,0.00457,0.12963,0.60349,0.00036,0.00058,0.51613,0.0040100000000000005,0.01845,True,-21.730999999999998,26.5229,16,1,sub,
icr074631,5.23,0.02,0.31,0.0,0.31,236.142788642,176.379853365,7.260864152999999,-9.2325284225,1.2,9.24,0.19,0.07518930672817001,0.203171485368031,-0.04319773372280301,-5.92477762684541,1575.807966,144.54538390000005,0.4273104756,1.8524387219999998,1.0875706459999999,1067.983424,152.03120080000005,176.428214,14.28286588,17.15720587,0.794217807,21.90485979,1.218253194,20.35186172,1.504118905,-0.08832883804941301,0.0023687769864979996,0.016490795726297,0.0056274019635580005,0.00506,0.038360000000000005,0.00457,0.01215,0.5575,0.00011999999999999999,0.00016,0.07299,0.00082,0.01845,True,-19.4157,22.0154,1,1,top,
icr074632,4.7,0.02,0.24,0.0,0.24,220.24158034200002,186.713624465,3.611347455,-10.4622575825,0.54,15.37,-0.06,0.013333260076525,0.067981419776589,-0.05238548879678,0.5969241294756539,1653.6432835,67.92753866,0.45259333425,2.159868806,0.86751503535,1186.8245215,135.7456647,148.12800975,10.43595338,17.78580479,0.73344025205,17.73844706,1.262921516,14.02681874,1.3428483844999999,-0.141007792028694,0.0074702165972550015,0.029272398836526,-0.003231781041477,0.00506,0.04838,0.00457,0.01011,0.5575,7e-05,9e-05,0.0911,0.00079,0.01845,True,-19.4157,22.0154,1,1,sub,
icr074671,5.55,0.03,0.35,0.0,0.35,454.89614454199994,352.700241265,24.158133643000003,-3.7501133825,0.86,13.81,1.94,0.201635779388106,0.996225913839539,-0.065428194323325,2.27273553792635,4847.134639,528.629258,1.4886623469999998,6.164411078,1.37518318,3251.035474,530.1621545,621.8963686000002,45.16662678,27.24819438,2.5605288930000003,25.78575432,2.007340655,39.16582145,3.835958695,-0.012309938728645001,0.08440917648344297,0.069712441841015,0.00151819695664,0.00506,0.09498,0.00457,0.03846,0.5141,0.00015,0.00027,0.21472,0.0025,0.01845,True,-19.3805,22.0165,3,1,top,
icr074672,5.37,0.02,0.28,0.0,0.28,464.830183742,446.032563565,13.549780063,-18.9373716725,0.46,16.5,0.83,0.09440826120956697,0.9027465114120552,-0.087531770772411,-0.069785744951648,4752.7544149999985,302.3193464,1.9108889409999998,6.0551497329999995,1.087661529,3777.51625,434.95611460000015,576.0220678,33.57223805,23.05942064,2.581686579,16.38370945,2.1530218519999997,23.30814894,3.394748181,-0.059086515544894996,0.09665005931570901,0.079695206184659,-0.0006086508813990001,0.00506,0.10954000000000001,0.00457,0.02903,0.5575,0.00014,0.00025,0.2716,0.0021100000000000003,0.01845,True,-19.3805,22.0165,3,1,sub,
icr074691,7.09,0.08,0.98,0.0,0.98,495.236606442,300.870775865,55.381697523,16.9737151075,3.64,24.4,7.32,0.3117304575710449,1.45998591482699,-0.08049134168624901,-1.4604780850161299,5613.883859000001,1847.66598,1.5907408269999999,6.683790074,2.3379487340000003,3635.374995,918.7417042999999,1223.5369050000004,89.38661674,21.77403991,3.168048676,60.26461384,1.847724115,80.69235163,6.856063084,-0.002924799823338,0.09300468347146401,0.051504884652644,0.005666204106261999,0.00506,0.11362,0.00457,0.12825,0.41768999999999995,0.0001,0.00027,0.18031,0.0051,0.01845,True,-19.3495,22.0128,4,1,top,
icr074692,7.1,0.05,0.57,0.0,0.57,569.8061929419999,342.287010765,44.963310513,3.5293112285,1.6,10.49,5.13,0.21132369814672197,1.28059252301461,-0.08727707078111399,10.5378205642287,6110.379309,1331.20939,1.646532666,7.129134201,2.173174608,3927.746821,859.1605344000003,1297.289786,75.55850895,16.66956128,3.316592057,33.88949365,1.697041339,46.51306047,6.530333537000001,-0.017278544954351004,0.08736939766018,0.05851057975074201,0.004443829807541999,0.00506,0.14434,0.00457,0.10726,0.73407,0.00018999999999999998,0.00044,0.23091,0.0049,0.01845,True,-19.3495,22.0128,4,1,sub,
icr074731,6.21,0.03,0.29,0.0,0.29,443.31421384199996,305.888979565,29.203775903,-13.0593379525,0.8,11.66,2.08,0.12522912191195,0.9771527782707259,-0.089832364741079,-1.44238390548108,4136.044223,483.5305683,1.30953146,4.916816643,0.8838982095,2644.5455850000008,445.25645089999995,561.6737209,48.57308432,13.11715094,2.025476085,16.56216453,1.5318308319999998,24.68966204,3.122484675,5.6909364225266e-05,0.05751191584563201,0.07075394394364,-0.0005099111336690001,0.00506,0.09517,0.00457,0.04605,0.5575,0.0001,0.00011,0.15439,0.003,0.01845,True,-19.3952,22.039,6,1,top,
icr074732,5.92,0.02,0.2,0.0,0.2,885.9978730419998,514.337240865,18.466542643,-13.4435530825,0.46,10.41,1.73,0.090632017690028,1.0219528891944,-0.050918808239774,0.042224786186994,4467.3976219999995,438.22160180000003,1.220834574,5.945832147999999,0.7783644903,2726.134616,442.6902597,596.3119055,34.17090791,25.35816662,2.52582782,10.8255867,1.4482584790000002,18.82176279,3.6911523180000003,-0.022454343682772004,0.041441119019864,0.06825512041836901,-0.002243117722758,0.00506,0.11298,0.00457,0.04572,0.66347,0.00047999999999999996,0.00335,0.198,0.00259,0.01845,True,-19.3952,22.039,6,1,sub,
icr074751,5.59,0.02,0.28,0.0,0.28,376.31883344199997,254.358490265,6.7394914429999995,-3.6577712625,0.74,12.25,0.27,0.030798223279529,0.243073901331825,-0.07363400823977401,-6.84282802562363,2193.422819000001,152.03306519999995,0.7478205063,2.478925245,0.6852232007,1420.279744,209.8650591,225.19492960000002,17.51577571,18.31497326,1.069009347,15.66820781,1.1925192820000001,17.40973714,1.711812481,-0.144783272626987,0.017648849216637,0.052299857351454,-0.0031824901495009997,0.00506,0.05674,0.00457,0.02141,0.48046000000000005,0.00011999999999999999,0.00014,0.0984,0.0010400000000000001,0.01845,True,-19.3695,22.0389,7,1,top,
icr074771,6.02,0.04,0.4,0.0,0.4,564.532942642,391.881262665,25.973171633000003,-6.8392346425,0.84,13.41,1.62,0.126479656231857,0.9490099112063358,-0.07018799949303799,4.80529170626166,4736.055409000001,501.52884230000006,1.523487469,5.493947062,1.178799519,3114.229792,399.2618548,551.2030292999998,45.85738208,21.07661038,2.4792566430000003,21.31028776,1.704459674,27.90222405,3.6373119760000003,-0.026465427480369997,0.064631201197942,0.075999811628347,-0.000609026195752,0.00506,0.09953,0.00457,0.049589999999999995,0.5575,0.00013000000000000002,0.00016,0.21911,0.00314,0.01845,True,-19.340999999999998,22.0368,8,1,top,
icr074852,6.12,0.03,0.32,0.0,0.32,435.503747042,307.484036265,20.481060083,-13.1524012425,0.82,9.23,1.57,0.19821316147377305,1.12075740497305,-0.056940524749783,2.48113791702019,4358.843772,417.679256,1.2259303990000001,5.347680751,1.0446812970000001,2710.341262,455.77310149999994,540.4210881,37.87206836,17.82187844,2.057583507,20.87551973,1.123740711,30.48948857,3.038697483,0.002699369608745,0.057533067091838,0.10420347153304599,0.00030322695892900003,0.00506,0.10051,0.00457,0.03575,0.5575,0.00013000000000000002,0.0002,0.20515,0.00193,0.01845,True,-19.3513,22.0571,12,1,sub,
icr074891,5.14,0.02,0.23,0.0,0.23,412.444432942,311.933696965,5.602498692999999,-13.9641917825,0.5,15.59,0.47,0.085766975680528,0.7173668122555029,-0.050426365641863,-0.659241307483457,3825.9648935,169.64962309999999,1.0201236583,4.091739753,0.78101818925,2173.2751375,290.34539725,412.6309839,16.593763905,19.343869785,1.5232339255,16.381541005,1.4966825505,17.44972734,2.31869399,-0.109125546108691,0.04509392758837099,0.11671311823038301,-0.004120760989507999,0.00506,0.07833999999999999,0.00457,0.01971,0.5575,0.00016,0.00025,0.14765,0.00122,0.01845,True,-19.3945,22.0855,14,1,top,
icr074912,6.47,0.03,0.3,0.0,0.3,419.830513442,252.487431865,26.474510663,-13.0629415825,0.68,8.05,2.71,0.14590868762196801,1.24773762171858,-0.05508434725630999,5.01752732479211,5272.309879,683.2886782,1.569181786,5.752233842000001,1.056072933,3242.67168,591.0817258999998,807.2387116,48.87030214,24.54680295,2.599699448,14.54431178,1.68410349,28.206580100000004,3.7980385389999998,0.068298299273516,0.08648051304628797,0.080372583625091,-0.0020605233134440002,0.00506,0.12629,0.00457,0.06235,0.52127,0.00011999999999999999,0.00027,0.18792999999999999,0.00286,0.01845,True,-19.3686,22.0829,15,1,sub,
icr074932,6.02,0.03,0.29,0.0,0.29,393.93891294199994,278.082101365,12.429186742999999,-14.8045169725,0.6,10.84,1.84,0.11447822450720402,0.967303618344785,-0.050359405280679,2.89500346937043,4421.6838229999985,434.8246963,1.175190936,5.03515655,0.8716219123000001,2819.375176,400.5097863,533.5308932,27.71295182,18.22322139,2.18836031,15.83420056,1.777715287,23.91919103,3.305052458,0.0033141090013409993,0.059651189959412,0.09786191993459402,-0.003286713701638,0.00506,0.0885,0.00457,0.03411,0.5575,0.00023999999999999998,0.00026000000000000003,0.15693,0.00198,0.01845,True,-19.3415,22.0791,16,1,sub,
icr075332,5.88,0.07,0.85,0.0,0.85,2759.645911,8659.294004000001,854.341031015,-6.53147638,0.8,184.5,9.11,0.29163466328958504,2.6177039038954,0.048768661549978,13.927969070083199,54382.06088,1824.823296,51.98467588,14.12238151,165.8005583,180808.44675,972.0662617,1607.418541,1346.52697,68.03748336,69.88705429999999,-7.908617512,15.2085381,48.30278039,65.21670622,0.420344115901623,1.01736629875565,0.078584697735492,0.025863898576406003,0.00506,1.03416,0.00457,0.31304,0.5575,0.0069,0.00545,11.211319999999999,0.11339,0.01845,True,-17.8653,31.8363,1,1,sub,
icr075350,5.64,0.11,1.66,0.0,1.66,3485.066207,13933.096480000002,755.546717315,31.0815688317,1.12,209.82,4.45,0.341519607747892,1.4700568207076201,0.011183054084534998,9.047274649584251,50233.309539999995,1001.660319,52.66572942,29.44061177,105.2558463,199475.4168,462.9479125,793.8221402,1172.026286,47.13146203,85.78305702,78.63468751,11.87258956,88.81670709,72.16806005,0.311692805227599,0.630751675290397,0.203049757745254,0.011205860974536,0.00506,1.0832,0.00457,0.37077,0.5575,0.004220000000000001,0.0068200000000000005,14.497979999999998,0.10848,0.01845,True,-17.8307,31.8367,2,1,top,
icr075351,5.77,0.05,0.66,0.0,0.66,3020.651201,10712.52269,623.770841815,0.836210890000001,0.7,241.75,3.72,0.069824663050052,1.33094351066221,-0.015566558251410003,10.698551520448001,62644.832220000004,848.7127962000003,55.78084017,29.03510548,121.2853614,191525.3845,373.6003235,781.1411472,1221.427761,51.39874974,90.53351235,0.6930208006999999,12.45481432,30.57405534,69.97000076,0.288613663382944,0.67246683101476,0.092170919672598,0.002732662785361,0.00506,0.98531,0.00457,0.23805,0.5575,0.0046,0.00731,16.044,0.09235,0.01845,True,-17.8307,31.8367,2,1,sub,
icr075410,5.44,0.18,2.54,0.0,2.54,2207.367425,9866.52895,264.823434115,22.97922849,1.76,208.77,9.79,0.46164437395379,4.11248867459254,-0.016301664085033998,23.2235932343458,54071.93979,2291.38814,31.44305804,49.55351211,101.3435329,124741.99865,601.8930790000003,1779.7623449999999,560.3171896000001,54.07419,73.89275105,102.55504930000001,14.37577825,117.5786757,33.69436375,0.5610563303877061,0.9202055564565359,0.34445732252774797,0.0024026785213759998,0.00506,0.74136,0.00457,0.41721,0.5575,0.0040100000000000005,0.00411,11.54078,0.0768,0.01845,True,-17.852,31.8612,5,1,top,
icr075411,5.95,0.09,1.22,0.0,1.22,2488.272493,5988.845661,742.112154615,-7.20426885,0.62,269.36,9.42,0.199801433587504,4.33859146814512,0.019761953929836998,21.482459088749398,67027.97635,2160.4948489999997,47.5938963,40.56322541,111.51199579999998,130425.1507,657.8513035,2070.43906,1084.3517140000001,86.12939972,91.93984858,-14.19607103,14.06771856,44.29851134,34.50349535,0.41663174556524,0.8514644830017281,0.10377292906021199,0.00034064530729600005,0.00506,0.6805,0.00457,0.37911999999999996,0.5575,0.0046,0.00398,12.85021,0.12992,0.01845,True,-17.852,31.8612,5,1,sub,
icr075431,6.53,0.11,1.04,0.0,1.04,795.6489902000003,1956.0463140000002,178.701534915,5.27593285,1.66,43.27,9.23,0.10767588650431698,2.25056845202655,0.14653384464294594,14.6416356338028,28726.30492,2290.756157,10.0132582685,52.46819381,15.96464209,22529.688225,298.1117799,1411.0407415,265.39618625,133.79471475,20.29703946,35.79132047,10.956627555,39.82714447,17.32506972,0.26448205769451605,0.69899810316546,0.039679275491546,0.000442441175813,0.00506,0.89569,0.00457,0.59647,0.5575,0.00307,0.02518,1.9552,0.03345,0.01845,True,-17.8328,31.8576,6,1,sub,
icr075676,5.74,0.09,0.37,0.0,0.37,327.48528660000005,275.992991,16.746489455,23.571586465,2.94,9.2,0.48,0.3692285513578521,0.139691548488448,-0.034938099086781,2.03824026811472,5336.269038,184.6965288,0.9406611873999999,5.370241902,1.526616379,2322.9177440000008,381.0711604,187.0649957,30.12589902,18.80454495,1.4019091000000001,38.25941618,2.447610781,23.850774899999998,2.388372559,0.054506981302692006,0.20124096950244505,0.10118867786775,-0.004548321421456,0.00506,0.25045,0.00457,0.02597,0.5575,0.00028,0.00032,0.17842,0.00202,0.01845,True,-15.897394,26.093142,1,1,top,True
icr075677,6.17,0.03,0.26,0.0,0.26,442.3244755,362.277852,7.193192245,15.8414775,1.96,14.69,0.59,0.4269993227037279,0.18470002436049696,-0.036507543819552006,0.7482755828949591,7567.9548959999975,181.5986665,1.201440469,5.904766086,1.5994933869999999,2994.57756,494.6787369,239.3775116,20.04765256,22.35721615,1.9217343530000002,36.80063189,3.022853423,19.94063577,2.734439322,0.12106665139751199,0.321445087600776,0.095969820890589,-0.004670918420249001,0.00506,0.28846,0.00457,0.023530000000000002,0.5575,0.00022999999999999998,0.00025,0.24108000000000002,0.00137,0.01845,True,-15.897394,26.093142,1,1,sub,True
